Feature,Value,Model,Subject
trunk_jerk_mad,0.006461086743336552,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
trunk_jerk_rms,0.00636952078716847,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
upperarm_acc_rms,0.006185790868454841,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
wrist_acc_mad,0.006107315436537069,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
upperarm_jerk_mean,0.006094647551263527,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
wrist_acc_std,0.006010844719097257,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
upperarm_jerk_med,0.006003993884327396,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
wrist_jerk_perc75,0.0058791991592289355,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
upperarm_acc_min,0.00587223973717506,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
wrist_jerk_min,0.005852798634398702,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
upperarm_jerk_perc75,0.00575377301020926,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
trunk_jerk_max,0.005437130325734176,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
trunk_jerk_std,0.005315583312398709,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
wrist_acc_length,0.004867019869633255,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
upperarm_jerk_rms,0.00474179465429679,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
upperarm_acc_std,0.004233866261633908,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
weight,0.002892852200405237,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
pace,0.0004434394005190069,"ExtraTreesRegressor(n_jobs=-1, random_state=2068)",3
trunk_acc_mean,7979.509464836432,LinearRegression(n_jobs=-1),3
trunk_acc_rms,7788.605840997587,LinearRegression(n_jobs=-1),3
weight,1841.4621621044448,LinearRegression(n_jobs=-1),3
wrist_acc_mean,823.0578260439812,LinearRegression(n_jobs=-1),3
wrist_acc_rms,740.2654309914318,LinearRegression(n_jobs=-1),3
pace,735.3767806598242,LinearRegression(n_jobs=-1),3
upperarm_acc_rms,592.0967640686005,LinearRegression(n_jobs=-1),3
upperarm_acc_mean,548.5474564188389,LinearRegression(n_jobs=-1),3
trunk_acc_perc25,399.95013791774204,LinearRegression(n_jobs=-1),3
trunk_acc_std,364.8090860949995,LinearRegression(n_jobs=-1),3
trunk_acc_mad,344.6890151352432,LinearRegression(n_jobs=-1),3
wrist_acc_std,179.24480360147186,LinearRegression(n_jobs=-1),3
trunk_acc_med,149.20634339487927,LinearRegression(n_jobs=-1),3
upperarm_acc_mad,122.37516602678872,LinearRegression(n_jobs=-1),3
trunk_acc_perc75,102.90443456533755,LinearRegression(n_jobs=-1),3
upperarm_acc_std,97.35862383089636,LinearRegression(n_jobs=-1),3
upperarm_acc_perc75,90.56425798276905,LinearRegression(n_jobs=-1),3
upperarm_acc_med,70.90474564275665,LinearRegression(n_jobs=-1),3
upperarm_jerk_mean,63.509839113319686,LinearRegression(n_jobs=-1),3
upperarm_jerk_rms,63.15828315794522,LinearRegression(n_jobs=-1),3
upperarm_jerk_std,42.063218513598486,LinearRegression(n_jobs=-1),3
upperarm_acc_perc25,38.73524715020676,LinearRegression(n_jobs=-1),3
wrist_acc_med,28.979157859745726,LinearRegression(n_jobs=-1),3
trunk_jerk_med,27.73354024218554,LinearRegression(n_jobs=-1),3
trunk_jerk_rms,21.450829623898983,LinearRegression(n_jobs=-1),3
upperarm_jerk_mad,17.069019559742856,LinearRegression(n_jobs=-1),3
trunk_jerk_std,15.618617448431227,LinearRegression(n_jobs=-1),3
trunk_jerk_min,14.451340193310116,LinearRegression(n_jobs=-1),3
trunk_jerk_perc25,14.137022800654222,LinearRegression(n_jobs=-1),3
wrist_jerk_std,11.544204499102293,LinearRegression(n_jobs=-1),3
wrist_jerk_mad,10.226790315377258,LinearRegression(n_jobs=-1),3
trunk_jerk_mad,9.580588922968197,LinearRegression(n_jobs=-1),3
wrist_jerk_rms,9.28647142179625,LinearRegression(n_jobs=-1),3
wrist_acc_mad,8.944332769127868,LinearRegression(n_jobs=-1),3
trunk_jerk_perc75,8.816434117499057,LinearRegression(n_jobs=-1),3
wrist_jerk_mean,8.182583055730703,LinearRegression(n_jobs=-1),3
trunk_acc_min,7.704633247046857,LinearRegression(n_jobs=-1),3
upperarm_jerk_med,7.616388408825799,LinearRegression(n_jobs=-1),3
upperarm_jerk_perc25,5.461543042682251,LinearRegression(n_jobs=-1),3
upperarm_jerk_min,4.224995147239099,LinearRegression(n_jobs=-1),3
wrist_jerk_perc75,3.3026030347284916,LinearRegression(n_jobs=-1),3
upperarm_jerk_perc75,3.2533583392084893,LinearRegression(n_jobs=-1),3
wrist_jerk_med,2.782044891564567,LinearRegression(n_jobs=-1),3
trunk_jerk_mean,1.6590497156806876,LinearRegression(n_jobs=-1),3
wrist_jerk_min,1.6486671070343277,LinearRegression(n_jobs=-1),3
wrist_acc_perc75,1.3413821529655081,LinearRegression(n_jobs=-1),3
trunk_acc_max,1.0738108605032135,LinearRegression(n_jobs=-1),3
upperarm_acc_max,0.6736309117154633,LinearRegression(n_jobs=-1),3
wrist_jerk_perc25,0.6367410189436882,LinearRegression(n_jobs=-1),3
upperarm_acc_min,0.560388450830942,LinearRegression(n_jobs=-1),3
wrist_acc_perc25,0.25495557050265916,LinearRegression(n_jobs=-1),3
wrist_acc_max,0.23578998715720445,LinearRegression(n_jobs=-1),3
wrist_acc_min,0.2145116561073337,LinearRegression(n_jobs=-1),3
trunk_jerk_max,0.15361303501424572,LinearRegression(n_jobs=-1),3
wrist_jerk_max,0.06304071831327462,LinearRegression(n_jobs=-1),3
upperarm_jerk_max,0.018344326335807182,LinearRegression(n_jobs=-1),3
wrist_acc_time,0.0030387086427573814,LinearRegression(n_jobs=-1),3
wrist_acc_length,0.0006614754756348873,LinearRegression(n_jobs=-1),3
wrist_acc_time,57,LGBMRegressor(random_state=2068),3
trunk_acc_perc75,20,LGBMRegressor(random_state=2068),3
wrist_acc_max,18,LGBMRegressor(random_state=2068),3
wrist_jerk_mad,18,LGBMRegressor(random_state=2068),3
upperarm_acc_perc75,16,LGBMRegressor(random_state=2068),3
trunk_acc_std,15,LGBMRegressor(random_state=2068),3
wrist_acc_med,13,LGBMRegressor(random_state=2068),3
trunk_jerk_std,13,LGBMRegressor(random_state=2068),3
wrist_jerk_max,11,LGBMRegressor(random_state=2068),3
upperarm_acc_min,10,LGBMRegressor(random_state=2068),3
trunk_jerk_max,10,LGBMRegressor(random_state=2068),3
trunk_acc_mean,10,LGBMRegressor(random_state=2068),3
upperarm_jerk_min,9,LGBMRegressor(random_state=2068),3
wrist_acc_perc75,8,LGBMRegressor(random_state=2068),3
upperarm_acc_mean,8,LGBMRegressor(random_state=2068),3
upperarm_jerk_max,7,LGBMRegressor(random_state=2068),3
upperarm_jerk_med,7,LGBMRegressor(random_state=2068),3
wrist_acc_mean,6,LGBMRegressor(random_state=2068),3
upperarm_acc_std,6,LGBMRegressor(random_state=2068),3
upperarm_acc_med,6,LGBMRegressor(random_state=2068),3
upperarm_acc_max,6,LGBMRegressor(random_state=2068),3
wrist_acc_perc25,6,LGBMRegressor(random_state=2068),3
wrist_jerk_std,5,LGBMRegressor(random_state=2068),3
upperarm_jerk_perc25,5,LGBMRegressor(random_state=2068),3
upperarm_acc_rms,4,LGBMRegressor(random_state=2068),3
trunk_acc_min,4,LGBMRegressor(random_state=2068),3
wrist_jerk_mean,4,LGBMRegressor(random_state=2068),3
wrist_acc_length,4,LGBMRegressor(random_state=2068),3
upperarm_jerk_std,3,LGBMRegressor(random_state=2068),3
trunk_jerk_min,3,LGBMRegressor(random_state=2068),3
trunk_jerk_mean,3,LGBMRegressor(random_state=2068),3
trunk_acc_rms,3,LGBMRegressor(random_state=2068),3
trunk_acc_perc25,3,LGBMRegressor(random_state=2068),3
wrist_jerk_min,3,LGBMRegressor(random_state=2068),3
trunk_jerk_mad,2,LGBMRegressor(random_state=2068),3
wrist_acc_min,2,LGBMRegressor(random_state=2068),3
trunk_jerk_rms,2,LGBMRegressor(random_state=2068),3
upperarm_jerk_mad,2,LGBMRegressor(random_state=2068),3
trunk_acc_med,2,LGBMRegressor(random_state=2068),3
trunk_acc_max,1,LGBMRegressor(random_state=2068),3
wrist_jerk_perc75,1,LGBMRegressor(random_state=2068),3
wrist_jerk_perc25,1,LGBMRegressor(random_state=2068),3
upperarm_jerk_mean,1,LGBMRegressor(random_state=2068),3
upperarm_acc_mad,1,LGBMRegressor(random_state=2068),3
wrist_acc_mad,0,LGBMRegressor(random_state=2068),3
wrist_jerk_rms,0,LGBMRegressor(random_state=2068),3
wrist_acc_rms,0,LGBMRegressor(random_state=2068),3
upperarm_jerk_perc75,0,LGBMRegressor(random_state=2068),3
wrist_acc_std,0,LGBMRegressor(random_state=2068),3
weight,0,LGBMRegressor(random_state=2068),3
wrist_jerk_med,0,LGBMRegressor(random_state=2068),3
upperarm_jerk_rms,0,LGBMRegressor(random_state=2068),3
upperarm_acc_perc25,0,LGBMRegressor(random_state=2068),3
trunk_acc_mad,0,LGBMRegressor(random_state=2068),3
trunk_jerk_perc75,0,LGBMRegressor(random_state=2068),3
trunk_jerk_perc25,0,LGBMRegressor(random_state=2068),3
trunk_jerk_med,0,LGBMRegressor(random_state=2068),3
pace,0,LGBMRegressor(random_state=2068),3
upperarm_jerk_perc75,2.153821258707501,Ridge(random_state=2068),3
trunk_jerk_perc25,2.082541157276609,Ridge(random_state=2068),3
pace,1.9962009912695469,Ridge(random_state=2068),3
wrist_jerk_std,1.9885273463081956,Ridge(random_state=2068),3
trunk_jerk_perc75,1.8704771046941668,Ridge(random_state=2068),3
trunk_jerk_mean,1.7938676764427524,Ridge(random_state=2068),3
trunk_jerk_med,1.7348397726659683,Ridge(random_state=2068),3
wrist_jerk_mad,1.398523091873914,Ridge(random_state=2068),3
wrist_jerk_perc25,1.3275071270912993,Ridge(random_state=2068),3
trunk_jerk_rms,1.1914796558502225,Ridge(random_state=2068),3
upperarm_jerk_std,1.1174626094757338,Ridge(random_state=2068),3
wrist_jerk_min,1.0647168389666792,Ridge(random_state=2068),3
upperarm_jerk_perc25,1.0201196314639867,Ridge(random_state=2068),3
upperarm_jerk_med,0.8348186449155306,Ridge(random_state=2068),3
wrist_jerk_rms,0.7662074457532546,Ridge(random_state=2068),3
upperarm_jerk_rms,0.7104091461229138,Ridge(random_state=2068),3
weight,0.6605642110016978,Ridge(random_state=2068),3
upperarm_jerk_min,0.5922076549607773,Ridge(random_state=2068),3
upperarm_acc_max,0.5825357553191693,Ridge(random_state=2068),3
trunk_acc_max,0.46675664950511614,Ridge(random_state=2068),3
wrist_jerk_mean,0.40480604337669807,Ridge(random_state=2068),3
wrist_acc_max,0.3966720148191975,Ridge(random_state=2068),3
upperarm_jerk_mad,0.37582439271929524,Ridge(random_state=2068),3
wrist_acc_perc25,0.37020509033744436,Ridge(random_state=2068),3
upperarm_acc_perc75,0.36245700759918903,Ridge(random_state=2068),3
trunk_acc_min,0.2717957021052646,Ridge(random_state=2068),3
wrist_jerk_perc75,0.27055178562059434,Ridge(random_state=2068),3
trunk_jerk_std,0.23804893804709049,Ridge(random_state=2068),3
upperarm_acc_min,0.2011800413078161,Ridge(random_state=2068),3
wrist_acc_mad,0.19013037040987565,Ridge(random_state=2068),3
upperarm_jerk_mean,0.18780453134198277,Ridge(random_state=2068),3
wrist_acc_min,0.1808594629988299,Ridge(random_state=2068),3
wrist_acc_perc75,0.16001865469577534,Ridge(random_state=2068),3
upperarm_acc_mad,0.15930653436776412,Ridge(random_state=2068),3
upperarm_acc_std,0.15672100460564992,Ridge(random_state=2068),3
trunk_jerk_min,0.14643248173385132,Ridge(random_state=2068),3
trunk_jerk_max,0.13995247437720915,Ridge(random_state=2068),3
trunk_jerk_mad,0.1327950689786206,Ridge(random_state=2068),3
wrist_acc_std,0.13248369416073436,Ridge(random_state=2068),3
wrist_acc_med,0.10484512480011075,Ridge(random_state=2068),3
wrist_acc_mean,0.09480148091571512,Ridge(random_state=2068),3
wrist_jerk_med,0.08547857116858475,Ridge(random_state=2068),3
upperarm_acc_perc25,0.08430445646833942,Ridge(random_state=2068),3
upperarm_acc_rms,0.08286792300798763,Ridge(random_state=2068),3
upperarm_acc_med,0.06666150485953654,Ridge(random_state=2068),3
upperarm_acc_mean,0.06527592571687055,Ridge(random_state=2068),3
wrist_acc_rms,0.05862564844316291,Ridge(random_state=2068),3
trunk_acc_perc75,0.042164564502154986,Ridge(random_state=2068),3
wrist_jerk_max,0.03727912335009547,Ridge(random_state=2068),3
trunk_acc_std,0.0331118816277497,Ridge(random_state=2068),3
trunk_acc_mad,0.032359161586099465,Ridge(random_state=2068),3
trunk_acc_perc25,0.02325824840777553,Ridge(random_state=2068),3
upperarm_jerk_max,0.00813611179558452,Ridge(random_state=2068),3
trunk_acc_med,0.0072866729649872595,Ridge(random_state=2068),3
wrist_acc_length,0.004885645837129914,Ridge(random_state=2068),3
trunk_acc_rms,0.0017299311328209945,Ridge(random_state=2068),3
trunk_acc_mean,0.001112492586007594,Ridge(random_state=2068),3
wrist_acc_time,9.272421001592099e-06,Ridge(random_state=2068),3
pace,1.7452254639042704,BayesianRidge(),3
upperarm_jerk_perc75,1.6727526809198459,BayesianRidge(),3
trunk_jerk_perc75,1.4312573135990314,BayesianRidge(),3
wrist_jerk_std,1.3915466363113158,BayesianRidge(),3
trunk_jerk_perc25,1.329925697196187,BayesianRidge(),3
trunk_jerk_mean,1.3066749220101508,BayesianRidge(),3
wrist_jerk_perc25,1.2109952728977778,BayesianRidge(),3
trunk_jerk_med,1.192789488650043,BayesianRidge(),3
trunk_jerk_rms,1.0416695690515219,BayesianRidge(),3
upperarm_jerk_perc25,0.9268695198426254,BayesianRidge(),3
wrist_jerk_rms,0.848825529782058,BayesianRidge(),3
wrist_jerk_mad,0.772027189126741,BayesianRidge(),3
upperarm_jerk_std,0.7494288920395811,BayesianRidge(),3
upperarm_jerk_med,0.6403179043997242,BayesianRidge(),3
weight,0.6258599490916662,BayesianRidge(),3
wrist_jerk_min,0.6223569144888191,BayesianRidge(),3
wrist_jerk_perc75,0.5544573898636108,BayesianRidge(),3
upperarm_jerk_rms,0.5322719027326093,BayesianRidge(),3
wrist_acc_max,0.4117713430360987,BayesianRidge(),3
upperarm_jerk_min,0.3728305466207249,BayesianRidge(),3
upperarm_jerk_mad,0.2844357974251089,BayesianRidge(),3
trunk_acc_min,0.2473909424691579,BayesianRidge(),3
upperarm_acc_max,0.2368028436002225,BayesianRidge(),3
trunk_jerk_mad,0.23158032461019226,BayesianRidge(),3
trunk_acc_max,0.2089970064040626,BayesianRidge(),3
wrist_acc_perc25,0.19647995320310593,BayesianRidge(),3
upperarm_acc_perc75,0.17779582152186982,BayesianRidge(),3
upperarm_jerk_mean,0.16436331374131502,BayesianRidge(),3
wrist_acc_min,0.14316361665769778,BayesianRidge(),3
trunk_jerk_max,0.12166250819180953,BayesianRidge(),3
trunk_jerk_min,0.09700720437911096,BayesianRidge(),3
wrist_acc_mad,0.09500388810021403,BayesianRidge(),3
trunk_jerk_std,0.08691945196274843,BayesianRidge(),3
upperarm_acc_mad,0.08018233015558397,BayesianRidge(),3
wrist_acc_perc75,0.07862214595278455,BayesianRidge(),3
upperarm_acc_std,0.07842342848762904,BayesianRidge(),3
wrist_acc_std,0.07536209314694377,BayesianRidge(),3
upperarm_acc_min,0.0734947919117174,BayesianRidge(),3
wrist_acc_med,0.060972739638149136,BayesianRidge(),3
wrist_jerk_mean,0.05316401513068417,BayesianRidge(),3
wrist_acc_mean,0.05138389538829539,BayesianRidge(),3
upperarm_acc_rms,0.04287203522989623,BayesianRidge(),3
upperarm_acc_med,0.034165583794503004,BayesianRidge(),3
upperarm_acc_mean,0.03411292535828308,BayesianRidge(),3
upperarm_acc_perc25,0.03363371121059472,BayesianRidge(),3
trunk_acc_perc75,0.03314687745383615,BayesianRidge(),3
wrist_acc_rms,0.03157099424176753,BayesianRidge(),3
wrist_jerk_med,0.030241726077466554,BayesianRidge(),3
trunk_acc_std,0.029219663374896624,BayesianRidge(),3
trunk_acc_mad,0.025571858895884786,BayesianRidge(),3
wrist_jerk_max,0.025405629635716635,BayesianRidge(),3
trunk_acc_perc25,0.013225060066972834,BayesianRidge(),3
upperarm_jerk_max,0.01124500050611575,BayesianRidge(),3
trunk_acc_med,0.007593197199911154,BayesianRidge(),3
trunk_acc_rms,0.006064170564754493,BayesianRidge(),3
trunk_acc_mean,0.005256662288339387,BayesianRidge(),3
wrist_acc_length,0.004191958737218587,BayesianRidge(),3
wrist_acc_time,8.610707741016943e-06,BayesianRidge(),3
wrist_jerk_rms,1.6842075443867732,OrthogonalMatchingPursuit(),3
wrist_jerk_max,0.006454432962692769,OrthogonalMatchingPursuit(),3
wrist_acc_length,0.0032767148524265296,OrthogonalMatchingPursuit(),3
upperarm_jerk_max,0.003076001625734891,OrthogonalMatchingPursuit(),3
wrist_acc_time,7.2885472702224846e-06,OrthogonalMatchingPursuit(),3
upperarm_jerk_med,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_min,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_std,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_min,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_max,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_med,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_perc25,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_perc75,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_mean,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_rms,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_mad,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_std,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_max,0.0,OrthogonalMatchingPursuit(),3
upperarm_jerk_perc25,0.0,OrthogonalMatchingPursuit(),3
weight,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_mad,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_perc25,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_perc75,0.0,OrthogonalMatchingPursuit(),3
upperarm_jerk_perc75,0.0,OrthogonalMatchingPursuit(),3
upperarm_jerk_mean,0.0,OrthogonalMatchingPursuit(),3
upperarm_jerk_rms,0.0,OrthogonalMatchingPursuit(),3
upperarm_jerk_mad,0.0,OrthogonalMatchingPursuit(),3
upperarm_jerk_std,0.0,OrthogonalMatchingPursuit(),3
upperarm_jerk_min,0.0,OrthogonalMatchingPursuit(),3
upperarm_acc_med,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_mean,0.0,OrthogonalMatchingPursuit(),3
trunk_jerk_rms,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_std,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_mean,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_rms,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_mad,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_std,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_min,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_max,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_med,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_perc25,0.0,OrthogonalMatchingPursuit(),3
wrist_acc_perc75,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_mean,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_mad,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_min,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_perc75,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_med,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_perc25,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_perc75,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_mean,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_rms,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_mad,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_std,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_min,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_max,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_med,0.0,OrthogonalMatchingPursuit(),3
trunk_acc_perc25,0.0,OrthogonalMatchingPursuit(),3
pace,0.0,OrthogonalMatchingPursuit(),3
wrist_jerk_max,0.07632080585790182,Lasso(random_state=2068),3
upperarm_jerk_max,0.006991150408930294,Lasso(random_state=2068),3
wrist_acc_length,0.00431160884685581,Lasso(random_state=2068),3
wrist_acc_time,4.460964960093868e-06,Lasso(random_state=2068),3
upperarm_jerk_perc25,0.0,Lasso(random_state=2068),3
upperarm_jerk_med,0.0,Lasso(random_state=2068),3
